customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-4152,Male,1,No,No,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.37,2675.1,Yes
CUST-4153,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.51,3573.24,Yes
CUST-4154,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,128.83,9283.41,No
CUST-4155,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),74.07,3339.45,No
CUST-4156,Male,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),89.61,3680.66,No
CUST-4157,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),107.43,1822.49,Yes
CUST-4158,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.84,4373.96,Yes
CUST-4159,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,120.04,5880.08,No
CUST-4160,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.9,2699.65,Yes
CUST-4161,Female,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.42,3176.62,Yes
CUST-4162,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.78,160.34,Yes
CUST-4163,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,115.75,693.02,Yes
CUST-4164,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.25,879.81,Yes
CUST-4165,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),122.74,7852.64,Yes
CUST-4166,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.99,2763.44,No
CUST-4167,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,120.52,246.48,No
CUST-4168,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,114.22,3881.81,No
CUST-4169,Female,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,102.25,1438.74,No
CUST-4170,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.82,2141.55,Yes
CUST-4171,Male,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,89.23,5444.71,Yes
CUST-4172,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),93.57,2534.07,No
CUST-4173,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.84,345.24,Yes
CUST-4174,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),99.01,1192.44,No
CUST-4175,Male,0,No,No,50,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),75.72,3786.7,No
CUST-4176,Female,1,No,No,47,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.31,4423.38,No
CUST-4177,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.61,3365.15,Yes
CUST-4178,Female,0,No,Yes,66,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,70.54,4651.56,No
CUST-4179,Male,0,No,Yes,57,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),91.33,5202.76,Yes
CUST-4180,Female,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,18.0,Yes
CUST-4181,Female,0,No,Yes,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.02,1862.72,Yes
CUST-4182,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.03,872.34,Yes
CUST-4183,Female,1,No,No,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.16, ,Yes
CUST-4184,Female,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.17,2025.83,No
CUST-4185,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.13,4940.45,No
CUST-4186,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,70.2,635.09,No
CUST-4187,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,110.52,3204.39,Yes
CUST-4188,Male,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.94,2585.71,No
CUST-4189,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,130.68,2354.66,No
CUST-4190,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,142.65,7415.92,No
CUST-4191,Male,0,No,Yes,33,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.03,2246.31,No
CUST-4192,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,121.95,3784.27,No
CUST-4193,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),104.1,519.39,No
CUST-4194,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.04,339.57,No
CUST-4195,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,43.79,2763.01,No
CUST-4196,Male,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,101.92,609.35,Yes
CUST-4197,Female,0,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.36,811.25,No
CUST-4198,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,133.66,5879.0,Yes
CUST-4199,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.22,2257.98,No
CUST-4200,Female,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),114.33,2052.7,No
CUST-4201,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,115.59,5318.38,No
CUST-4202,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.28,1993.67,No
CUST-4203,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.07,1404.89,No
CUST-4204,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.43,4466.08,No
CUST-4205,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.57,6883.5,No
CUST-4206,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.22,615.08,No
CUST-4207,Male,1,No,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,117.2,5858.77,Yes
CUST-4208,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.35,2064.58,No
CUST-4209,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.18,890.54,No
CUST-4210,Male,1,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.05,3226.43,No
CUST-4211,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.03,3287.47,Yes
CUST-4212,Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.35,3937.17,Yes
CUST-4213,Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),115.95,699.14,No
CUST-4214,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.02,46.02,Yes
CUST-4215,Female,1,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),121.11,1940.81,Yes
CUST-4216,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.98,9721.7,No
CUST-4217,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.58,1738.78,Yes
CUST-4218,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.98,2747.28,Yes
CUST-4219,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.07,1126.4,Yes
CUST-4220,Male,0,No,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.64,3188.77,Yes
CUST-4221,Female,0,Yes,No,62,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),84.96,5270.0,No
CUST-4222,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,119.65,8376.09,No
CUST-4223,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),79.0,2133.79,No
CUST-4224,Female,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.86,1134.25,No
CUST-4225,Male,0,No,Yes,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,57.29,3443.62,No
CUST-4226,Male,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.4,1027.91,No
CUST-4227,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.01,1584.14,No
CUST-4228,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),78.11,5155.35,No
CUST-4229,Male,1,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.93,2344.89,Yes
CUST-4230,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),109.07,6221.99,No
CUST-4231,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.86,981.97,No
CUST-4232,Female,0,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),88.58,5143.67,No
CUST-4233,Male,1,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.56,632.95,Yes
CUST-4234,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),115.6,6354.06,Yes
CUST-4235,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,46.05,1651.93,No
CUST-4236,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,122.77,7735.28,Yes
CUST-4237,Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),96.65,1737.06,No
CUST-4238,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.85,4468.6,No
CUST-4239,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,93.74,6560.96,No
CUST-4240,Female,1,No,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),120.73,7470.56,No
CUST-4241,Male,0,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.43,1429.3,No
CUST-4242,Female,0,No,No,71,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.5,4713.26,Yes
CUST-4243,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.96,463.04,No
CUST-4244,Female,1,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),42.59,42.59,Yes
CUST-4245,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,115.3,575.54,No
CUST-4246,Female,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.84,2395.32,Yes
CUST-4247,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.81,1826.12,No
CUST-4248,Female,0,Yes,No,50,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.42,4477.46,Yes
CUST-4249,Female,1,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),107.16,429.18,Yes
CUST-4250,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),95.81,3830.54,Yes
CUST-4251,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.34,1664.2,No
CUST-4252,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,112.19,3248.63,Yes
CUST-4253,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),116.5,7115.74,No
CUST-4254,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),95.24,2474.2,Yes
CUST-4255,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,94.57,4624.13,No
CUST-4256,Male,0,Yes,No,51,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.68,3446.81,Yes
CUST-4257,Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.18,1454.04,No
CUST-4258,Male,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,126.01,7693.45,Yes
CUST-4259,Female,1,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,95.97,5653.05,No
CUST-4260,Female,0,No,Yes,53,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),82.71,4379.3,No
CUST-4261,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),136.43,538.97,Yes
CUST-4262,Male,0,No,No,8,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,68.78,541.72,Yes
CUST-4263,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.15,997.71,No
CUST-4264,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.56,1560.6,Yes
CUST-4265,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),73.31,1391.6,No
CUST-4266,Female,1,No,Yes,62,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.72,5808.52,No
CUST-4267,Female,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.41,1877.62,No
CUST-4268,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),69.97,2031.36,No
CUST-4269,Female,1,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,123.53,8401.1,No
CUST-4270,Male,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.49,7694.27,No
CUST-4271,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.06,215.73,No
CUST-4272,Male,1,Yes,Yes,48,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.91,4308.7,No
CUST-4273,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),92.13,3771.8,Yes
CUST-4274,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,133.79,3081.22,No
CUST-4275,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,94.88,4084.6,Yes
CUST-4276,Female,0,No,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.72, ,No
CUST-4277,Female,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.5,5341.09,Yes
CUST-4278,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,108.09,5508.83,Yes
CUST-4279,Female,1,No,No,35,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.45,2469.52,Yes
CUST-4280,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.72,1579.67,Yes
CUST-4281,Male,0,No,No,43,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.0,4303.6,Yes
CUST-4282,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.84,1408.12,No
CUST-4283,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.7,3295.22,No
CUST-4284,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.56,2277.29,Yes
CUST-4285,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),121.56,4857.42,No
CUST-4286,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.92,6359.54,Yes
CUST-4287,Male,1,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.02,2110.96,No
CUST-4288,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.71,2115.17,Yes
CUST-4289,Female,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.06,734.94,No
CUST-4290,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.31,402.57,Yes
CUST-4291,Female,0,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.02,4622.39,Yes
CUST-4292,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.4,154.07,Yes
CUST-4293,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.99,1660.83,Yes
CUST-4294,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.8,488.57,No
CUST-4295,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,113.48,6581.02,Yes
CUST-4296,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.98,1141.32,No
CUST-4297,Male,1,Yes,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.78,5026.52,Yes
CUST-4298,Male,0,Yes,Yes,47,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,79.83,3749.37,Yes
CUST-4299,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.48,2855.88,No
CUST-4300,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),44.61,2094.84,Yes
CUST-4301,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,105.14,7044.64,No
CUST-4302,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.78,1075.62,Yes
CUST-4303,Male,0,No,Yes,26,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.02,2677.84,Yes
CUST-4304,Male,0,No,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.41,7549.45,No
CUST-4305,Female,0,No,Yes,62,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.55,6170.4,No
CUST-4306,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,87.37,4453.92,No
CUST-4307,Male,0,No,Yes,46,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,79.09,3634.85,No
CUST-4308,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),103.33,2064.35,No
CUST-4309,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),93.93,5265.89,No
CUST-4310,Female,0,No,Yes,41,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,100.56,4121.4,Yes
CUST-4311,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.75,4468.44,Yes
CUST-4312,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,109.68,2848.83,No
CUST-4313,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.37,5842.23,Yes
CUST-4314,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.8,3294.67,Yes
CUST-4315,Female,0,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.28,2724.46,Yes
CUST-4316,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,134.89,2020.8,No
CUST-4317,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,108.28,3778.67,Yes
CUST-4318,Male,1,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.44,1977.43,No
CUST-4319,Male,1,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,118.96,6553.44,No
CUST-4320,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.4,472.87,Yes
CUST-4321,Female,0,Yes,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.1,381.08,No
CUST-4322,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,556.84,Yes
CUST-4323,Male,1,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.55,308.19,Yes
